日期,difference,avg_gain_7,avg_loss_7,avg_gain_14,avg_loss_14,RSI_7,RSI_14,SMA_7
2018-07-27,0.39,0.5389,0.8381,0.7003,0.9318,39.106,42.853,35.454
2018-08-03,-2.87,0.4619,1.1284,0.6503,1.0703,29.015,37.74,33.67
2018-08-10,0.94,0.5302,0.9672,0.671,0.9938,35.378,40.25,34.97
2018-08-17,-1.27,0.4544,1.0105,0.623,1.0136,30.989,38.012,34.583
2018-08-24,0.36,0.441,0.8661,0.6043,0.9412,33.709,39.046,35.019
2018-08-31,2.09,0.6765,0.7424,0.7104,0.8739,47.648,44.785,36.055
2018-09-07,-0.38,0.5799,0.6906,0.6596,0.8386,45.613,43.971,37.351
2018-09-14,-1.42,0.497,0.7948,0.6125,0.8802,38.443,40.978,37.256
2018-09-21,0.65,0.5189,0.6813,0.6152,0.8173,43.204,42.891,39.283
2018-09-28,-1.53,0.4448,0.8025,0.5713,0.8682,35.631,39.632,39.32
2018-10-12,-5.46,0.3812,1.4679,0.5305,1.1962,20.585,30.668,37.833
2018-10-19,-1.73,0.3268,1.5053,0.4926,1.2343,17.807,28.47,35.562
2018-10-26,0.82,0.3972,1.2903,0.516,1.1462,23.508,30.988,32.113
2018-11-02,2.55,0.7048,1.1059,0.6612,1.0643,38.894,38.264,31.153
2018-11-09,-1.01,0.6041,1.0922,0.614,1.0604,35.583,36.615,30.745
2018-11-16,1.77,0.7706,0.9362,0.6966,0.9847,45.119,41.377,31.018
2018-11-23,-0.71,0.6606,0.9039,0.6468,0.965,42.194,40.074,31.956
2018-11-30,-0.18,0.5662,0.8005,0.6006,0.909,41.398,39.73,34.929
2018-12-07,-0.14,0.4853,0.7061,0.5577,0.854,40.704,39.451,38.2
2018-12-14,0.26,0.4531,0.6052,0.5365,0.793,42.784,40.299,40.954
2018-12-21,-1.49,0.3884,0.7316,0.4981,0.8428,34.649,37.092,40.347
2018-12-28,1.39,0.5315,0.6271,0.5618,0.7826,45.844,41.733,41.813
2019-01-04,2.49,0.8113,0.5375,0.6996,0.7267,60.12,48.995,43.956
2019-01-11,1.84,0.9582,0.4607,0.781,0.6748,67.501,53.592,47.571
2019-01-18,-0.84,0.8213,0.5149,0.7252,0.6866,61.435,51.312,50.434
2019-01-25,0.07,0.714,0.4414,0.6784,0.6376,61.767,51.495,53.443
2019-02-01,0.3,0.6549,0.3783,0.6514,0.592,63.356,52.334,56.382
2019-02-15,1.66,0.7985,0.3243,0.7234,0.5497,71.087,56.767,61.587
2019-02-22,0.53,0.7601,0.2779,0.7096,0.5105,73.197,58.104,65.495
2019-03-01,5.14,1.3858,0.2382,1.0261,0.474,85.303,68.347,69.092
2019-03-08,2.02,1.4764,0.2042,1.0971,0.4402,87.82,71.31,71.995
2019-03-15,-1.85,1.2655,0.4393,1.0187,0.5409,74.202,65.263,73.819
2019-03-22,0.41,1.1433,0.3766,0.9752,0.5022,75.192,65.953,75.737
2019-03-29,-0.12,0.9799,0.3399,0.9056,0.4749,74.216,65.544,77.288
2019-04-04,1.01,0.9842,0.2913,0.913,0.441,77.132,67.375,78.152
2019-04-12,-2.27,0.8436,0.574,0.8478,0.5716,59.479,59.674,76.192
2019-04-19,-0.03,0.7231,0.4963,0.7873,0.533,59.27,59.575,72.473
2019-04-26,-2.01,0.6198,0.7125,0.731,0.6385,46.491,53.322,66.569
2019-04-30,-0.68,0.5313,0.7079,0.6788,0.6414,42.844,51.361,62.089
2019-05-10,-1.79,0.4554,0.8625,0.6303,0.7235,34.525,46.503,56.28
2019-05-17,-0.69,0.3903,0.8378,0.5853,0.7211,31.751,44.748,50.213
2019-05-24,-1.0,0.3346,0.861,0.5435,0.741,27.956,42.257,43.188
2019-05-31,0.25,0.3225,0.738,0.5225,0.6881,30.38,43.105,39.031
2019-06-06,-0.99,0.2764,0.774,0.4852,0.7096,26.284,40.554,34.319
2019-06-14,0.54,0.3141,0.6634,0.4891,0.6589,32.103,42.55,32.263
2019-06-21,3.84,0.8178,0.5687,0.7285,0.6119,58.953,54.294,34.565
2019-06-28,0.77,0.8109,0.4874,0.7314,0.5682,62.429,56.224,38.551
2019-07-05,1.03,0.8422,0.4178,0.7528,0.5276,66.811,58.739,43.559
2019-07-12,-1.28,0.7219,0.541,0.699,0.5813,57.132,54.542,47.727
2019-07-19,-0.74,0.6188,0.5694,0.6491,0.5927,52.049,52.216,50.823
2019-07-26,1.57,0.7547,0.4881,0.7148,0.5503,60.696,56.446,55.739
2019-08-02,-1.84,0.6469,0.6812,0.6638,0.6425,48.679,50.76,58.107
2019-08-09,-2.37,0.5545,0.9224,0.6164,0.7658,37.515,44.541,55.044
2019-08-16,2.5,0.8324,0.7907,0.7509,0.7111,51.255,51.306,53.448
2019-08-23,0.01,0.7149,0.6777,0.698,0.6603,51.306,51.333,51.233
2019-08-30,0.78,0.7242,0.5809,0.7039,0.6132,55.46,53.388,50.994
2019-09-06,1.86,0.8865,0.4979,0.7864,0.5694,64.005,57.948,52.702
2019-09-12,-0.18,0.7598,0.4525,0.7303,0.5416,62.644,57.363,52.981
2019-09-20,-0.73,0.6513,0.4921,0.6781,0.555,56.932,54.936,54.16
2019-09-27,-1.21,0.5582,0.5947,0.6297,0.6018,48.387,51.078,55.713
2019-09-30,-0.78,0.4785,0.6212,0.5847,0.6145,43.482,48.703,54.602
2019-10-11,2.02,0.6987,0.5324,0.6872,0.5706,56.724,54.58,55.376
2019-10-18,0.89,0.726,0.4564,0.7017,0.5299,61.371,56.92,56.221
2019-10-25,-1.36,0.6223,0.5855,0.6516,0.5892,51.493,52.46,54.433
2019-11-01,0.21,0.5634,0.5018,0.62,0.5471,52.861,53.068,53.036
2019-11-08,0.98,0.6229,0.4301,0.6457,0.508,59.125,55.913,53.349
2019-11-15,-1.71,0.5339,0.613,0.5996,0.5939,46.522,50.184,53.083
2019-11-22,1.29,0.6419,0.5254,0.6489,0.5515,54.96,54.002,54.722
2019-11-29,-1.12,0.5502,0.6103,0.6026,0.5921,47.381,50.384,53.388
2019-12-06,-0.54,0.4716,0.6003,0.5595,0.5883,43.967,48.69,50.901
2019-12-13,0.28,0.4443,0.5145,0.5396,0.5463,46.309,49.637,50.161
2019-12-20,0.73,0.4851,0.441,0.5532,0.5073,52.351,52.109,50.088
2019-12-27,0.87,0.5401,0.378,0.5758,0.4711,58.798,54.945,50.041
2020-01-03,0.36,0.5143,0.324,0.5604,0.4374,61.32,56.109,52.155
2020-01-10,1.6,0.6694,0.2777,0.6346,0.4062,70.649,60.917,54.396
2020-01-17,-0.3,0.5738,0.2809,0.5893,0.3986,67.105,59.597,57.214
2020-01-23,-0.77,0.4918,0.3508,0.5472,0.4251,58.337,56.224,59.267
2020-02-07,3.67,0.9459,0.3007,0.7703,0.3948,75.848,66.059,63.487
2020-02-14,-0.5,0.8107,0.3291,0.7153,0.4023,71.097,63.948,66.165
2020-02-21,2.98,1.1206,0.2821,0.877,0.3735,79.859,70.077,69.174
2020-02-28,-2.75,0.9605,0.6347,0.8144,0.5433,60.182,59.929,69.011
2020-03-06,3.26,1.289,0.544,0.9891,0.5045,70.292,66.168,68.96
2020-03-13,-3.54,1.1049,0.972,0.9184,0.7213,53.169,55.955,66.969
2020-03-20,-2.08,0.947,1.1303,0.8528,0.8183,45.558,50.977,65.144
2020-03-27,-0.24,0.8118,1.0031,0.7919,0.777,44.7,50.42,60.694
2020-04-03,-1.19,0.6958,1.0298,0.7353,0.8065,40.292,47.636,56.293
2020-04-10,0.96,0.7335,0.8827,0.7514,0.7489,45.354,50.028,51.364
2020-04-17,-1.13,0.6287,0.918,0.6977,0.7761,40.618,47.285,48.569
2020-04-24,-0.89,0.5389,0.914,0.6479,0.7843,37.061,45.183,43.822
2020-04-30,-0.46,0.4619,0.8492,0.6016,0.7611,35.2,44.093,41.255
2020-05-08,0.99,0.5374,0.7279,0.6293,0.7068,42.442,47.045,40.81
2020-05-15,-0.85,0.4606,0.7453,0.5844,0.717,38.166,44.85,39.876
2020-05-22,-1.02,0.3948,0.7845,0.5426,0.7386,33.447,42.296,38.898
2020-05-29,-0.45,0.3384,0.7368,0.5039,0.718,31.443,41.184,36.911
2020-06-05,1.43,0.4943,0.6315,0.57,0.6667,43.877,46.035,37.377
2020-06-12,1.52,0.6409,0.5413,0.6379,0.6191,54.182,50.693,39.822
2020-06-19,0.41,0.6079,0.464,0.6216,0.5749,56.682,51.897,42.891
2020-06-24,1.37,0.7168,0.3977,0.6751,0.5338,64.286,55.789,46.012
2020-07-03,1.55,0.8358,0.3409,0.7376,0.4957,70.999,59.752,50.702
2020-07-10,3.0,1.145,0.2922,0.8992,0.4603,79.639,66.087,57.301
2020-07-17,-3.89,0.9814,0.8061,0.8349,0.7053,54.873,54.152,60.648
2020-07-24,-1.29,0.8412,0.8753,0.7753,0.747,48.977,50.875,61.377
2020-07-31,0.67,0.8167,0.7502,0.7678,0.6937,52.092,52.48,61.078
2020-08-07,1.37,0.8958,0.6431,0.8108,0.6441,58.18,55.674,61.292
2020-08-14,0.46,0.8335,0.5512,0.7857,0.5981,60.164,56.723,60.703
2020-08-21,0.4,0.7716,0.4724,0.7582,0.5554,61.996,57.664,59.417
2020-08-28,-1.33,0.6614,0.595,0.704,0.6107,52.612,53.493,55.556
2020-09-04,-0.54,0.5669,0.5871,0.6537,0.6057,49.095,51.851,54.731
2020-09-11,-2.28,0.4859,0.8289,0.607,0.7253,36.926,45.505,53.009
2020-09-18,0.88,0.5422,0.7105,0.6265,0.6735,43.253,48.137,51.747
2020-09-25,-1.06,0.4647,0.7605,0.5818,0.7011,37.899,45.295,48.849
2020-09-30,-0.25,0.3984,0.6875,0.5402,0.6688,36.658,44.627,45.491
2020-10-09,1.27,0.5229,0.5893,0.5924,0.6211,46.985,48.762,43.347
2020-10-16,0.08,0.4596,0.5051,0.5558,0.5767,47.612,49.022,42.633
2020-10-23,-0.87,0.3939,0.5572,0.5161,0.5977,41.385,46.282,41.531
2020-10-30,3.29,0.8077,0.4776,0.7142,0.555,62.811,56.217,45.229
2020-11-06,3.05,1.128,0.4094,0.881,0.5153,73.341,63.04,49.527
2020-11-13,1.51,1.1826,0.3509,0.926,0.4785,77.088,65.876,55.126
2020-11-20,-1.68,1.0136,0.5408,0.8598,0.5643,65.178,60.32,59.2
2020-11-27,-2.62,0.8688,0.8378,0.7984,0.7112,50.878,52.833,59.756
2020-12-04,0.41,0.8033,0.7181,0.7707,0.6604,52.77,53.799,60.493
2020-12-11,-0.33,0.6885,0.6627,0.7156,0.6368,50.925,52.858,61.856
2020-12-18,0.45,0.6545,0.568,0.6966,0.5913,53.508,54.033,60.527
2020-12-25,-0.71,0.561,0.5883,0.6469,0.5998,48.782,51.834,57.018
2020-12-31,2.75,0.8737,0.5043,0.7971,0.5569,63.373,58.815,55.059
2021-01-08,2.18,1.0603,0.4322,0.8959,0.5172,71.012,63.345,55.893
2021-01-15,1.09,1.0645,0.3705,0.9098,0.4802,74.151,65.398,59.217
2021-01-22,7.69,2.011,0.3175,1.3941,0.4459,86.335,75.711,64.012
2021-01-29,-5.08,1.7237,0.9979,1.2945,0.7769,63.304,62.439,65.781
2021-02-05,-3.07,1.4775,1.2939,1.202,0.9407,53.282,56.042,65.748
2021-02-10,9.87,2.6764,1.1091,1.8212,0.8735,70.671,67.53,68.875
2021-02-19,-1.95,2.2941,1.2292,1.6911,0.9504,65.082,63.965,69.12
2021-02-26,-3.39,1.9664,1.5379,1.5703,1.1247,56.084,58.212,66.987
2021-03-05,-0.57,1.6854,1.3996,1.4581,1.085,54.602,57.281,64.194
2021-03-12,1.28,1.6275,1.1997,1.4454,1.0075,57.536,58.871,60.08
2021-03-19,-4.26,1.395,1.6369,1.3422,1.2399,45.981,51.926,57.605
2021-03-26,2.94,1.6157,1.403,1.4563,1.1513,53.493,55.793,57.636
2021-04-02,0.99,1.5263,1.2026,1.423,1.0691,55.901,57.045,55.526
2021-04-09,-2.12,1.3083,1.3337,1.3213,1.1441,49.489,53.539,53.298
2021-04-16,-0.17,1.1214,1.1674,1.227,1.0745,48.965,53.258,52.281
2021-04-23,4.18,1.5583,1.0006,1.4379,0.9978,60.867,58.979,53.176
2021-04-30,0.49,1.4057,0.8577,1.3702,0.9265,62.076,59.605,53.825
2021-05-07,-2.25,1.2049,1.0566,1.2723,1.0211,53.249,55.422,54.863
2021-05-14,5.24,1.7813,0.9057,1.5557,0.9481,66.263,62.079,56.687
2021-05-21,0.23,1.5597,0.7763,1.461,0.8804,66.738,62.344,58.235
2021-05-28,7.75,2.444,0.6654,1.9102,0.8175,78.57,69.975,62.39
2021-06-04,-2.99,2.0949,0.9975,1.7738,0.9727,67.714,64.529,65.068
2021-06-11,-1.05,1.7956,1.005,1.6471,0.9782,64.085,62.684,65.528
2021-06-18,8.28,2.722,0.8614,2.1209,0.9083,75.931,69.96,67.507
2021-06-25,-2.69,2.3331,1.1226,1.9694,1.0356,67.485,65.482,69.541
2021-07-02,-0.32,1.9998,1.008,1.8287,0.9845,66.457,64.949,69.569
2021-07-09,-1.57,1.7141,1.0883,1.6981,1.0263,61.135,62.274,68.768
2021-07-16,-0.6,1.4692,1.0185,1.5768,0.9959,59.029,61.235,65.977
2021-07-23,1.8,1.5165,0.873,1.5927,0.9247,63.435,63.213,65.365
2021-07-30,-4.0,1.2999,1.3197,1.479,1.1444,49.592,56.322,63.295
2021-08-06,-1.6,1.1142,1.3598,1.3733,1.1769,45.006,53.796,58.877
2021-08-13,-2.87,0.955,1.5755,1.2752,1.2979,37.71,49.504,54.623
2021-08-20,-2.43,0.8186,1.6976,1.1841,1.3787,32.503,46.148,49.773
2021-08-27,0.93,0.8345,1.4551,1.166,1.2803,36.417,47.609,46.242
2021-09-03,-3.1,0.7153,1.6901,1.0827,1.4102,29.707,43.376,42.053
2021-09-10,2.58,0.9817,1.4486,1.1897,1.3095,40.364,47.548,38.757
2021-09-17,-1.16,0.8414,1.4074,1.1047,1.2988,37.386,45.907,37.013
2021-09-24,2.15,1.0284,1.2063,1.1793,1.2061,45.99,49.383,37.154
2021-09-30,-0.2,0.8815,1.0626,1.0951,1.1342,45.312,49.068,38.24
2021-10-08,1.92,1.0298,0.9108,1.154,1.0532,53.036,52.228,41.173
2021-10-15,0.15,0.9041,0.7807,1.0823,0.978,53.632,52.476,43.632
2021-10-22,-1.23,0.775,0.8449,1.005,0.996,47.812,50.17,46.219
2021-10-29,2.68,1.0471,0.7242,1.1246,0.9248,59.085,54.82,48.893
2021-11-05,1.53,1.1161,0.6207,1.1536,0.8588,64.232,57.27,52.728
2021-11-12,0.02,0.9595,0.532,1.0726,0.7974,64.301,57.303,55.344
2021-11-19,-1.1,0.8224,0.6132,0.996,0.819,57.256,54.821,57.051
2021-11-26,-2.3,0.7049,0.8541,0.9249,0.9248,45.185,49.948,55.929
2021-12-03,-1.0,0.6042,0.875,0.8588,0.9302,40.816,47.949,54.098
2021-12-10,0.23,0.5508,0.75,0.8139,0.8637,42.313,48.461,53.313
2021-12-17,-1.64,0.4721,0.8771,0.7558,0.9192,34.961,45.067,49.866
2021-12-24,-1.05,0.4047,0.9018,0.7018,0.9285,30.946,42.992,45.111
2021-12-31,1.4,0.5468,0.773,0.7516,0.8622,41.401,46.518,41.84
2022-01-07,-2.82,0.4687,1.0654,0.698,1.0021,30.522,41.001,38.021
2022-01-14,-2.88,0.4018,1.3246,0.6481,1.1362,23.244,36.267,34.886
2022-01-21,1.0,0.4872,1.1354,0.6732,1.055,29.996,38.899,33.34
2022-01-28,-4.41,0.4176,1.6032,0.6252,1.2947,20.635,32.509,30.244
2022-02-11,3.8,0.9008,1.3742,0.8519,1.2022,39.566,41.418,30.901
2022-02-18,3.74,1.3064,1.1779,1.0582,1.1163,52.556,48.609,33.989
2022-02-25,-1.65,1.1198,1.2453,0.9826,1.1544,47.317,45.925,34.834
2022-03-04,0.12,0.977,1.0674,0.921,1.072,47.759,46.157,37.296
2022-03-11,-2.87,0.8374,1.3249,0.8552,1.2004,38.697,41.548,39.504
2022-03-18,0.84,0.8378,1.1357,0.8541,1.1147,42.422,43.327,41.279
2022-03-25,-0.9,0.7181,1.102,0.7931,1.0993,39.424,41.855,43.963
2022-04-01,-0.1,0.6155,0.9588,0.7365,1.028,39.067,41.685,43.892
2022-04-08,-1.51,0.5276,1.0376,0.6839,1.0624,33.678,39.108,41.195
2022-04-15,-3.29,0.4522,1.3594,0.635,1.2215,24.931,34.149,37.997
2022-04-22,-3.02,0.3876,1.5966,0.5897,1.35,19.504,30.347,33.96
2022-04-29,-1.56,0.3322,1.5914,0.5475,1.365,17.24,28.572,30.895
2022-05-06,-0.46,0.2848,1.4297,0.5084,1.3003,16.581,28.054,27.204
2022-05-13,-0.75,0.2441,1.3326,0.4721,1.261,15.452,27.185,23.779
2022-05-20,0.31,0.2535,1.1423,0.4605,1.1709,18.132,28.172,20.788
2022-05-27,-1.14,0.2173,1.1419,0.4276,1.1687,15.957,26.732,18.257
2022-06-02,1.96,0.4662,0.9788,0.5371,1.0853,32.233,33.05,19.3
2022-06-10,0.97,0.5382,0.839,0.568,1.0077,39.049,35.992,22.092
2022-06-17,0.84,0.5813,0.7191,0.5874,0.9358,44.672,38.509,26.011
2022-06-24,3.12,0.944,0.6164,0.7683,0.8689,60.467,46.873,32.28
2022-07-01,-0.59,0.8091,0.6126,0.7135,0.849,56.881,45.609,38.199
2022-07-08,1.44,0.8993,0.5251,0.7654,0.7884,63.105,49.205,44.623
2022-07-15,-2.92,0.7708,0.8672,0.7107,0.9406,47.027,42.984,49.062
2022-07-22,1.54,0.8807,0.7433,0.7699,0.8734,54.2,46.796,52.2
2022-07-29,0.82,0.872,0.6371,0.7735,0.811,57.753,48.762,54.872
2022-08-05,0.16,0.7703,0.5461,0.7297,0.7531,58.486,49.156,56.846
2022-08-12,-0.99,0.6603,0.6095,0.6776,0.77,51.97,46.754,55.632
2022-08-19,-2.27,0.5659,0.8467,0.6292,0.8772,40.031,41.713,53.225
2022-08-26,-1.73,0.4851,0.9729,0.5842,0.9381,33.242,38.321,48.958
2022-09-02,0.18,0.4415,0.8339,0.5553,0.8711,34.587,38.875,47.181
2022-09-09,-0.24,0.3784,0.7491,0.5157,0.826,33.531,38.381,44.229
2022-09-16,-1.7,0.3244,0.8849,0.4788,0.8884,26.795,34.965,39.806
2022-09-23,-1.72,0.278,1.0042,0.4446,0.9478,21.651,31.875,34.544
2022-09-30,-0.91,0.2383,0.9908,0.4129,0.9451,19.358,30.35,29.885
2022-10-14,0.18,0.23,0.8492,0.3962,0.8776,21.282,31.049,27.207
2022-10-21,0.8,0.3114,0.7279,0.4251,0.8149,29.932,34.227,26.734
2022-10-28,0.15,0.2884,0.6239,0.4054,0.7567,31.582,34.83,26.304
2022-11-04,1.75,0.4972,0.5348,0.5015,0.7027,48.148,41.591,28.393
2022-11-11,-1.24,0.4261,0.6355,0.4657,0.7411,40.108,38.535,30.294
2022-11-18,0.39,0.421,0.5447,0.4603,0.6881,43.565,40.027,33.425
2022-11-25,-2.58,0.3608,0.8355,0.4274,0.8233,30.13,34.118,34.964
2022-12-02,0.7,0.4093,0.7161,0.4469,0.7644,36.339,36.839,37.115
2022-12-09,1.03,0.498,0.6138,0.4885,0.7098,44.762,40.711,39.233
2022-12-16,-0.1,0.4268,0.5404,0.4536,0.6663,44.097,40.449,41.021
2022-12-23,-0.54,0.3658,0.5404,0.4212,0.6573,40.336,38.999,39.905
2022-12-30,-0.53,0.3136,0.5389,0.3911,0.6482,36.756,37.576,39.426
2023-01-06,1.11,0.4274,0.4619,0.4425,0.6019,48.03,42.314,40.064
2023-01-13,-0.68,0.3663,0.4931,0.4109,0.6075,42.593,40.293,41.845
2023-01-20,4.62,0.974,0.4226,0.7115,0.5641,69.711,55.723,46.612
2023-02-03,5.98,1.6891,0.3622,1.0878,0.5238,82.313,67.443,51.977
2023-02-10,4.05,2.0264,0.3105,1.2994,0.4864,86.683,72.708,58.06
2023-02-17,-1.21,1.7369,0.439,1.2066,0.5381,79.794,69.103,63.697
2023-02-24,2.45,1.8388,0.3763,1.2954,0.4996,82.982,72.112,70.301
2023-03-03,1.56,1.799,0.3225,1.3143,0.4639,84.768,73.857,75.549
2023-03-10,-3.08,1.542,0.7165,1.2204,0.6508,68.245,65.165,79.214
2023-03-17,4.65,1.986,0.6141,1.4654,0.6043,76.352,70.748,80.162
2023-03-24,7.74,2.808,0.5264,1.9136,0.5611,84.183,77.272,80.43
2023-03-31,3.66,2.9297,0.4512,2.0383,0.5211,86.624,79.585,80.421
2023-04-07,1.82,2.7712,0.3867,2.0227,0.4838,87.725,80.643,81.554
2023-04-14,-6.32,2.3753,1.2343,1.8783,0.9007,65.775,67.534,79.096
2023-04-21,-1.14,2.036,1.2209,1.7441,0.9178,62.483,65.466,75.912
2023-04-28,2.56,2.1108,1.0465,1.8024,0.8522,66.825,67.842,75.71
2023-05-05,-2.55,1.8093,1.2612,1.6736,0.9735,58.895,63.169,73.216
2023-05-12,5.19,2.2922,1.0811,1.9248,0.904,67.921,67.988,70.893
2023-05-19,-3.32,1.9648,1.4009,1.7873,1.0766,58.347,62.353,66.853
2023-05-26,-3.29,1.6841,1.6708,1.6597,1.2347,50.168,57.287,61.488
2023-06-02,10.17,2.8964,1.4321,2.2675,1.1465,66.885,66.363,61.646
2023-06-09,-0.45,2.4826,1.2918,2.1056,1.0967,65.745,65.698,62.112
2023-06-16,7.96,3.2651,1.1073,2.5237,1.0184,74.645,71.194,63.229
2023-06-21,3.29,3.2686,0.9491,2.5785,0.9456,77.467,73.113,65.883
2023-06-30,-9.64,2.8017,2.1906,2.3943,1.5667,56.09,60.392,64.192
2023-07-07,0.75,2.5086,1.8777,2.2768,1.4548,57.162,60.959,64.023
2023-07-14,1.58,2.3759,1.6094,2.2271,1.3508,59.587,62.191,65.369
2023-07-21,-5.61,2.0365,2.181,2.068,1.6551,48.257,55.49,62.708
2023-07-28,-2.15,1.7456,2.1765,1.9203,1.6904,44.477,53.129,59.669
2023-08-04,1.04,1.6448,1.8656,1.8574,1.5697,46.825,54.142,55.695
