日期,RSI_14,SMA_7
2008-05-16,38.378,0.0
2008-05-23,45.898,0.0
2008-05-30,44.907,0.0
2008-06-06,48.365,0.0
2008-06-13,40.995,0.0
2008-06-20,38.075,0.0
2008-06-27,37.133,44.866
2008-07-04,39.223,44.697
2008-07-11,46.116,44.449
2008-07-18,42.695,43.462
2008-07-25,45.0,42.218
2008-08-01,42.022,42.395
2008-08-08,40.577,42.925
2008-08-15,34.847,42.157
2008-08-22,34.096,40.55
2008-08-29,31.686,36.403
2008-09-05,30.214,33.028
2008-09-12,28.579,28.658
2008-09-19,31.726,26.361
2008-09-26,28.325,23.671
2008-10-10,26.551,22.152
2008-10-17,29.511,21.821
2008-10-24,32.717,23.126
2008-10-31,35.846,25.757
2008-11-07,36.415,28.925
2008-11-14,39.362,31.918
2008-11-21,41.128,36.298
2008-11-28,37.794,39.636
2008-12-05,43.893,43.798
2008-12-12,43.034,46.536
2008-12-19,52.596,50.616
2008-12-26,49.283,53.266
2008-12-31,49.261,54.98
2009-01-09,54.862,57.469
2009-01-16,54.621,61.272
2009-01-23,52.65,62.444
2009-02-06,54.653,64.509
2009-02-13,55.399,64.429
2009-02-20,56.209,65.805
2009-02-27,50.159,64.666
2009-03-06,54.353,63.522
2009-03-13,59.445,63.812
2009-03-20,57.488,64.18
2009-03-27,54.852,63.058
2009-04-03,63.605,63.93
2009-04-10,64.021,64.666
2009-04-17,64.793,68.093
2009-04-24,64.007,69.904
2009-04-30,64.011,70.387
2009-05-08,61.481,70.553
2009-05-15,64.292,72.533
2009-05-22,62.963,71.773
2009-05-27,61.1,70.183
2009-06-05,58.386,67.348
2009-06-12,59.0,65.088
2009-06-19,58.482,62.629
2009-06-26,59.222,61.563
2009-07-03,59.324,59.632
2009-07-10,67.927,61.157
2009-07-17,85.41,65.695
2009-07-24,80.882,70.25
2009-07-31,84.729,75.036
2009-08-07,85.799,80.155
2009-08-14,73.509,82.16
2009-08-21,66.519,82.68
2009-08-28,60.724,79.088
2009-09-04,61.134,73.345
2009-09-11,64.177,69.514
2009-09-18,66.007,65.679
2009-09-25,61.321,60.545
2009-09-30,55.494,56.816
2009-10-09,60.639,56.121
2009-10-16,61.289,56.811
2009-10-23,60.433,57.154
2009-10-30,56.576,55.59
2009-11-06,59.802,54.591
2009-11-13,59.334,54.623
2009-11-20,60.311,56.349
2009-11-27,54.491,54.798
2009-12-04,56.32,53.733
2009-12-11,64.565,55.394
2009-12-18,53.304,55.138
2009-12-25,54.968,54.299
2009-12-31,57.05,54.203
2010-01-08,58.534,54.204
2010-01-15,62.832,57.105
2010-01-22,58.614,58.1
2010-01-29,56.184,55.917
2010-02-05,49.724,55.013
2010-02-12,49.727,53.622
2010-02-26,54.12,53.095
2010-03-05,49.976,51.0
2010-03-12,50.872,48.053
2010-03-19,54.987,47.671
2010-03-26,59.109,49.162
2010-04-02,62.531,53.191
2010-04-09,68.854,58.541
2010-04-16,69.483,62.531
2010-04-23,70.72,67.892
2010-04-30,58.671,69.363
2010-05-07,57.535,69.203
2010-05-14,50.233,66.063
2010-05-21,52.707,62.836
2010-05-28,52.363,58.201
2010-06-04,53.663,53.901
2010-06-11,57.621,50.641
2010-06-18,53.131,49.617
2010-06-25,51.46,48.415
2010-07-02,40.15,46.42
2010-07-09,44.889,45.135
2010-07-16,42.991,43.501
2010-07-23,51.929,43.971
2010-07-30,55.259,44.0
2010-08-06,55.269,45.364
2010-08-13,57.32,47.746
2010-08-20,56.571,52.469
2010-08-27,61.418,56.967
2010-09-03,67.7,63.194
2010-09-10,71.725,67.538
2010-09-17,70.301,70.609
2010-09-21,66.126,72.375
2010-09-30,66.75,73.751
2010-10-08,62.685,74.09
2010-10-15,52.601,70.457
2010-10-22,62.25,68.248
2010-10-29,68.863,66.826
2010-11-05,76.056,67.135
2010-11-12,74.949,68.479
2010-11-19,81.012,70.655
2010-11-26,78.349,73.48
2010-12-03,68.795,76.769
2010-12-10,70.7,77.804
2010-12-17,73.489,78.041
2010-12-24,62.477,74.437
2010-12-31,64.557,71.662
2011-01-07,60.507,66.972
2011-01-14,57.237,62.17
2011-01-21,50.055,58.097
2011-01-28,47.772,53.112
2011-02-01,50.632,48.395
2011-02-11,52.042,46.69
2011-02-17,53.954,45.057
2011-02-25,53.958,44.354
2011-03-04,51.906,43.793
2011-03-11,60.478,47.445
2011-03-18,56.569,50.383
2011-03-25,54.487,51.793
2011-04-01,52.331,52.124
2011-04-08,48.087,50.682
2011-04-15,49.784,49.847
2011-04-22,51.401,50.196
2011-04-29,49.072,47.145
2011-05-06,52.208,46.397
2011-05-13,47.349,44.791
2011-05-20,44.632,43.073
2011-05-27,40.228,41.461
2011-06-03,39.652,39.115
2011-06-10,42.019,37.11
2011-06-17,40.874,35.501
2011-06-24,43.14,33.661
2011-07-01,47.377,34.821
2011-07-08,53.251,38.476
2011-07-15,54.12,43.402
2011-07-22,48.567,46.48
2011-07-29,44.945,47.533
2011-08-05,44.941,48.897
2011-08-12,41.294,48.288
2011-08-19,39.939,45.778
2011-08-26,43.515,42.839
2011-09-02,41.086,38.924
2011-09-09,39.823,36.619
2011-09-16,39.986,35.484
2011-09-23,37.818,33.699
2011-09-30,31.55,31.535
2011-10-14,41.432,32.982
2011-10-21,44.363,33.926
2011-10-28,47.319,36.427
2011-11-04,53.312,40.781
2011-11-11,50.346,44.07
2011-11-18,50.34,48.01
2011-11-25,51.316,53.673
2011-12-02,47.92,54.853
2011-12-09,40.885,53.114
2011-12-16,44.895,51.828
2011-12-23,46.074,49.421
2011-12-30,45.281,47.749
2012-01-06,34.554,43.335
2012-01-13,35.423,38.918
2012-01-20,36.619,36.132
2012-02-03,41.48,36.991
2012-02-10,44.404,37.46
2012-02-17,49.546,38.979
2012-02-24,56.766,42.408
2012-03-02,60.824,49.358
2012-03-09,61.527,56.164
2012-03-16,61.886,62.64
2012-03-23,52.786,64.505
2012-03-30,48.912,64.401
2012-04-06,52.134,63.826
2012-04-13,51.542,61.423
2012-04-20,53.503,58.84
2012-04-26,46.648,54.086
2012-05-04,49.34,50.123
2012-05-11,46.689,48.446
2012-05-18,48.376,48.43
2012-05-25,44.74,46.405
2012-06-01,50.558,46.428
2012-06-08,49.55,45.534
2012-06-15,45.219,45.389
2012-06-21,45.358,44.436
2012-06-29,37.387,42.237
2012-07-06,48.447,42.72
2012-07-13,48.227,44.205
2012-07-20,42.585,42.312
2012-07-27,39.387,39.97
2012-08-03,47.509,41.175
2012-08-09,53.117,43.678
2012-08-24,58.398,49.335
2012-08-31,62.433,52.54
2012-09-07,63.602,56.029
2012-09-14,61.098,60.245
2012-09-21,58.716,64.484
2012-09-28,59.966,66.8
2012-10-12,62.738,68.471
2012-10-19,61.657,68.619
2012-10-26,55.487,65.958
2012-11-02,60.056,64.436
2012-11-09,57.689,62.962
2012-11-16,54.159,61.182
2012-11-23,52.269,58.522
2012-11-30,44.768,53.28
2012-12-07,50.179,50.198
2012-12-14,51.414,49.513
2012-12-21,54.068,48.29
2012-12-28,58.809,49.13
2013-01-04,55.878,50.101
2013-01-11,57.5,52.089
2013-01-18,59.655,56.567
2013-01-25,55.201,57.801
2013-02-01,55.935,58.885
2013-02-08,67.833,62.099
2013-02-22,62.659,62.497
2013-03-01,65.053,64.371
2013-03-08,62.83,65.117
2013-03-15,57.956,63.861
2013-03-22,61.906,65.175
2013-03-29,65.041,67.047
2013-04-03,62.45,65.201
2013-04-12,62.764,64.929
2013-04-19,65.869,64.966
2013-04-26,66.667,65.871
2013-05-03,67.387,68.365
2013-05-10,69.769,70.363
2013-05-17,69.914,71.601
2013-05-24,73.117,74.348
2013-05-31,79.515,78.033
2013-06-07,74.027,79.219
2013-06-14,77.662,80.924
2013-06-21,73.165,81.183
2013-06-28,72.893,80.751
2013-07-05,75.575,80.956
2013-07-12,79.314,81.212
2013-07-19,83.367,81.121
2013-07-26,85.701,82.989
2013-08-02,75.977,81.751
2013-08-09,66.65,79.665
2013-08-16,55.613,75.452
2013-08-23,56.816,70.913
2013-08-30,53.423,64.896
2013-09-06,57.428,59.395
2013-09-13,50.434,52.072
2013-09-18,50.776,47.229
2013-09-27,54.571,45.659
2013-09-30,53.916,46.127
2013-10-11,60.367,48.126
2013-10-18,51.386,48.544
2013-10-25,45.276,46.444
2013-11-01,46.405,46.18
2013-11-08,45.539,45.613
2013-11-15,48.21,44.733
2013-11-22,48.206,44.022
2013-11-29,52.665,42.877
2013-12-06,50.365,43.283
2013-12-13,55.953,46.677
2013-12-20,49.852,47.911
2013-12-27,52.526,50.134
2014-01-03,52.335,51.435
2014-01-10,49.591,51.882
2014-01-17,55.858,52.785
2014-01-24,56.946,54.705
2014-01-30,62.256,56.277
2014-02-07,63.079,59.86
2014-02-14,59.769,61.493
2014-02-21,62.125,63.818
2014-02-28,53.259,64.251
2014-03-07,52.587,62.599
2014-03-14,47.389,59.271
2014-03-21,45.161,54.087
2014-03-28,43.932,48.419
2014-04-04,47.451,45.207
2014-04-11,49.859,42.198
2014-04-18,46.552,40.941
2014-04-25,40.265,38.289
2014-04-30,41.922,37.597
2014-05-09,40.314,37.039
2014-05-16,35.746,35.746
2014-05-23,38.754,34.219
2014-05-30,40.723,32.541
2014-06-06,39.357,31.467
2014-06-13,40.199,32.29
2014-06-20,53.737,36.491
2014-06-27,52.781,40.771
2014-07-04,57.402,47.15
2014-07-11,48.971,49.833
2014-07-18,46.538,51.161
2014-07-25,42.556,51.834
2014-08-01,46.887,53.447
2014-08-08,47.032,51.139
2014-08-15,52.453,50.671
2014-08-22,54.265,49.603
2014-08-29,51.022,50.091
2014-09-05,56.985,52.817
2014-09-12,55.625,56.138
2014-09-19,52.705,57.24
2014-09-26,62.237,60.652
2014-09-30,62.337,62.568
2014-10-10,60.076,63.271
2014-10-17,55.444,63.585
2014-10-24,55.705,62.41
2014-10-31,56.598,61.973
2014-11-06,56.161,62.339
2014-11-14,50.975,58.618
2014-11-21,54.532,56.155
2014-11-28,58.819,55.768
2014-12-05,53.091,55.028
2014-12-12,55.56,54.99
2014-12-19,52.655,53.774
2014-12-26,50.617,52.111
2014-12-31,44.021,50.474
2015-01-09,45.714,48.162
2015-01-16,51.772,46.495
2015-01-23,64.613,49.682
2015-01-30,58.043,50.334
2015-02-06,59.625,52.246
2015-02-13,68.402,56.568
2015-02-17,72.566,63.313
2015-02-27,69.006,68.526
2015-03-06,69.668,71.901
2015-03-13,72.938,72.896
2015-03-20,76.653,76.306
2015-03-27,79.862,79.84
2015-04-03,83.46,82.046
2015-04-10,86.536,83.884
2015-04-13,88.409,86.836
2015-04-30,89.935,89.79
2015-05-08,88.126,91.649
2015-05-15,88.865,92.953
2015-05-22,91.048,94.038
2015-05-29,78.244,91.699
2015-06-05,79.92,89.454
2015-06-12,74.688,85.827
2015-06-19,54.337,78.091
2015-06-26,47.883,69.741
2015-07-03,50.075,61.904
2015-07-07,45.486,52.981
2015-07-17,52.677,48.992
2015-07-24,55.043,45.191
2015-07-31,50.048,41.473
2015-08-07,51.199,42.055
2015-08-14,52.751,44.149
2015-08-21,46.961,44.226
2015-08-28,40.714,43.808
2015-09-02,38.423,40.966
2015-09-11,43.183,38.962
2015-09-18,40.476,37.448
2015-09-25,40.391,35.585
2015-09-30,40.682,33.365
2015-10-09,46.196,34.381
2015-10-16,50.067,37.84
2015-10-23,56.681,43.396
2015-10-30,54.044,46.619
2015-11-06,55.839,50.923
2015-11-13,53.284,54.376
2015-11-20,55.615,58.385
2015-11-27,50.24,58.804
2015-12-04,50.578,58.191
2015-12-11,49.596,55.596
2015-12-18,54.735,55.533
2015-12-25,53.192,54.464
2015-12-31,52.444,53.994
2016-01-08,40.959,49.608
2016-01-15,39.115,46.581
2016-01-22,39.081,43.437
2016-01-29,37.532,40.263
2016-02-05,40.28,36.487
2016-02-19,46.278,35.318
2016-02-26,42.296,33.203
2016-03-04,40.882,33.942
2016-03-11,42.187,35.539
2016-03-15,44.299,37.885
2016-05-20,43.657,40.357
2016-05-27,44.0,41.9
2016-06-03,50.719,43.649
2016-06-08,55.65,47.886
2016-06-17,52.709,51.373
2016-06-24,50.592,53.607
2016-07-01,52.485,55.675
2016-07-08,51.379,57.537
2016-07-15,52.222,59.548
2016-07-20,50.896,58.731
2016-07-29,45.317,54.611
2016-08-05,45.289,51.635
2016-08-12,44.901,49.317
2016-08-19,49.526,48.313
2016-08-26,49.155,47.591
2016-09-02,47.348,45.844
2016-09-09,47.438,44.699
2016-09-14,45.575,44.818
2016-09-23,45.409,44.876
2016-09-30,43.65,44.369
2016-10-14,46.909,43.584
2016-10-21,49.372,43.998
2016-10-28,49.057,44.998
2016-11-04,48.882,45.871
2016-11-11,48.824,47.478
2016-11-18,49.963,49.724
2016-11-25,49.135,52.163
2016-12-02,45.398,51.091
2016-12-09,42.916,48.004
2016-12-16,40.234,44.214
2016-12-23,36.798,39.649
2016-12-30,37.736,35.598
2017-01-06,42.0,33.005
2017-01-13,39.114,29.962
2017-01-20,37.717,28.404
2017-01-26,39.638,28.668
2017-02-03,46.031,32.216
2017-02-10,53.312,38.668
2017-02-17,51.939,44.092
2017-02-24,58.933,49.11
2017-03-03,59.173,55.136
2017-03-10,70.124,63.351
2017-03-17,66.65,69.627
2017-03-24,72.928,74.455
2017-03-31,66.984,75.585
2017-04-07,67.132,77.291
2017-04-14,55.531,74.324
2017-04-21,48.861,69.826
2017-04-28,52.529,64.57
2017-05-05,48.486,59.47
2017-05-12,42.282,52.091
2017-05-19,45.875,47.406
2017-05-26,47.735,43.224
2017-06-02,48.562,42.338
2017-06-09,52.575,44.107
2017-06-16,53.884,45.227
2017-06-23,59.458,48.723
2017-06-30,71.757,55.784
2017-07-07,75.847,62.368
2017-07-14,63.627,65.411
2017-07-21,71.8,69.799
2017-07-28,73.363,73.291
2017-08-04,68.731,75.306
2017-08-11,71.235,76.412
2017-08-18,80.059,76.842
2017-08-25,81.088,76.874
2017-09-01,73.428,78.12
2017-09-08,67.752,76.486
2017-09-15,63.947,73.716
2017-09-22,64.006,72.071
2017-09-29,64.623,70.077
2017-10-13,66.621,67.116
2017-10-20,56.634,61.491
2017-10-27,56.09,57.532
2017-11-03,64.225,57.335
2017-11-10,65.447,58.321
2017-11-17,72.41,60.911
2017-11-24,66.077,61.689
2017-12-01,70.044,62.793
2017-12-08,58.937,63.778
2017-12-15,59.519,65.047
2017-12-22,60.019,63.99
2017-12-29,56.545,61.734
2018-01-05,59.26,58.706
2018-01-12,61.891,58.084
2018-01-19,57.496,55.302
2018-01-26,55.541,54.62
2018-02-02,46.774,51.715
2018-02-09,41.709,47.686
2018-02-14,44.757,45.535
2018-02-23,48.616,43.754
2018-03-02,51.096,41.945
2018-03-09,53.801,42.154
2018-03-16,57.176,43.827
2018-03-23,48.885,45.231
2018-03-30,55.241,49.353
2018-04-04,51.343,51.437
2018-04-13,51.188,52.258
2018-04-20,50.35,52.084
2018-04-27,46.704,50.09
2018-05-04,48.395,47.735
2018-05-11,49.841,48.212
2018-05-18,50.381,47.139
2018-05-25,48.909,46.592
2018-06-01,51.438,47.035
2018-06-08,48.955,46.817
2018-06-15,46.969,46.946
2018-06-22,38.755,44.32
2018-06-29,41.632,42.258
2018-07-06,39.926,39.569
2018-07-13,43.78,38.784
2018-07-20,41.917,36.501
2018-07-27,42.908,35.484
2018-08-03,37.795,33.7
2018-08-10,40.305,35.0
2018-08-17,38.067,34.613
2018-08-24,39.101,35.049
2018-08-31,44.84,36.085
2018-09-07,44.026,37.381
2018-09-14,41.033,37.286
2018-09-21,42.946,39.313
2018-09-28,39.687,39.35
2018-10-12,30.723,37.863
2018-10-19,28.525,35.592
2018-10-26,31.043,32.143
2018-11-02,38.319,31.183
2018-11-09,36.67,30.775
2018-11-16,41.432,31.048
2018-11-23,40.129,31.986
2018-11-30,39.785,34.959
2018-12-07,39.506,38.23
2018-12-14,40.354,40.984
2018-12-21,37.147,40.377
2018-12-28,41.788,41.843
2019-01-04,49.05,43.986
2019-01-11,53.647,47.601
2019-01-18,51.367,50.464
2019-01-25,51.55,53.473
2019-02-01,52.389,56.412
2019-02-15,56.822,61.617
2019-02-22,58.159,65.525
2019-03-01,68.402,69.122
2019-03-08,71.365,72.025
2019-03-15,65.318,73.849
2019-03-22,66.008,75.767
2019-03-29,65.599,77.318
2019-04-04,67.43,78.182
2019-04-12,59.729,76.222
2019-04-19,59.63,72.503
2019-04-26,53.377,66.599
2019-04-30,51.416,62.119
2019-05-10,46.558,56.31
2019-05-17,44.803,50.243
2019-05-24,42.312,43.218
2019-05-31,43.16,39.061
2019-06-06,40.609,34.349
2019-06-14,42.605,32.293
2019-06-21,54.349,34.595
2019-06-28,56.279,38.581
2019-07-05,58.794,43.589
2019-07-12,54.597,47.757
2019-07-19,52.271,50.853
2019-07-26,56.501,55.769
2019-08-02,50.815,58.137
2019-08-09,44.596,55.074
2019-08-16,51.361,53.478
2019-08-23,51.388,51.263
2019-08-30,53.443,51.024
2019-09-06,58.003,52.732
2019-09-12,57.418,53.011
2019-09-20,54.991,54.19
2019-09-27,51.133,55.743
2019-09-30,48.758,54.632
2019-10-11,54.635,55.406
2019-10-18,56.975,56.251
2019-10-25,52.515,54.463
2019-11-01,53.123,53.066
2019-11-08,55.968,53.379
2019-11-15,50.239,53.113
2019-11-22,54.057,54.752
2019-11-29,50.439,53.418
2019-12-06,48.745,50.931
2019-12-13,49.692,50.191
2019-12-20,52.164,50.118
2019-12-27,55.0,50.071
2020-01-03,56.164,52.185
2020-01-10,60.972,54.426
2020-01-17,59.652,57.244
2020-01-23,56.279,59.297
2020-02-07,66.114,63.517
2020-02-14,64.003,66.195
2020-02-21,70.132,69.204
2020-02-28,59.984,69.041
2020-03-06,66.223,68.99
2020-03-13,56.01,66.999
2020-03-20,51.032,65.174
2020-03-27,50.475,60.724
2020-04-03,47.691,56.323
2020-04-10,50.083,51.394
2020-04-17,47.34,48.599
2020-04-24,45.238,43.852
2020-04-30,44.148,41.285
2020-05-08,47.1,40.84
2020-05-15,44.905,39.906
2020-05-22,42.351,38.928
2020-05-29,41.239,36.941
2020-06-05,46.09,37.407
2020-06-12,50.748,39.852
2020-06-19,51.952,42.921
2020-06-24,55.844,46.042
2020-07-03,59.807,50.732
2020-07-10,66.142,57.331
2020-07-17,54.207,60.678
2020-07-24,50.93,61.407
2020-07-31,52.535,61.108
2020-08-07,55.729,61.322
2020-08-14,56.778,60.733
2020-08-21,57.719,59.447
2020-08-28,53.548,55.586
2020-09-04,51.906,54.761
2020-09-11,45.56,53.039
2020-09-18,48.192,51.777
2020-09-25,45.35,48.879
2020-09-30,44.682,45.521
2020-10-09,48.817,43.377
2020-10-16,49.077,42.663
2020-10-23,46.337,41.561
2020-10-30,56.272,45.259
2020-11-06,63.095,49.557
2020-11-13,65.931,55.156
2020-11-20,60.375,59.23
2020-11-27,52.888,59.786
2020-12-04,53.854,60.523
2020-12-11,52.913,61.886
2020-12-18,54.088,60.557
2020-12-25,51.889,57.048
2020-12-31,58.87,55.089
2021-01-08,63.4,55.923
2021-01-15,65.453,59.247
2021-01-22,75.766,64.042
2021-01-29,62.494,65.811
2021-02-05,56.097,65.778
2021-02-10,67.585,68.905
2021-02-19,64.02,69.15
2021-02-26,58.267,67.017
2021-03-05,57.336,64.224
2021-03-12,58.926,60.11
2021-03-19,51.981,57.635
2021-03-26,55.848,57.666
2021-04-02,57.1,55.556
2021-04-09,53.594,53.328
2021-04-16,53.313,52.311
2021-04-23,59.034,53.206
2021-04-30,59.66,53.855
2021-05-07,55.477,54.893
2021-05-14,62.134,56.717
2021-05-21,62.399,58.265
2021-05-28,70.03,62.42
2021-06-04,64.584,65.098
2021-06-11,62.739,65.558
2021-06-18,70.015,67.537
2021-06-25,65.537,69.571
2021-07-02,65.004,69.599
2021-07-09,62.329,68.798
2021-07-16,61.29,66.007
2021-07-23,63.268,65.395
2021-07-30,56.377,63.325
2021-08-06,53.851,58.907
2021-08-13,49.559,54.653
2021-08-20,46.203,49.803
2021-08-27,47.664,46.272
2021-09-03,43.431,42.083
2021-09-10,47.603,38.787
2021-09-17,45.962,37.043
2021-09-24,49.438,37.184
2021-09-30,49.123,38.27
2021-10-08,52.283,41.203
2021-10-15,52.531,43.662
2021-10-22,50.225,46.249
2021-10-29,54.875,48.923
2021-11-05,57.325,52.758
2021-11-12,57.358,55.374
2021-11-19,54.876,57.081
2021-11-26,50.003,55.959
2021-12-03,48.004,54.128
2021-12-10,48.516,53.343
2021-12-17,45.122,49.896
2021-12-24,43.047,45.141
2021-12-31,46.573,41.87
2022-01-07,41.056,38.051
2022-01-14,36.322,34.916
2022-01-21,38.954,33.37
2022-01-28,32.564,30.274
2022-02-11,41.473,30.931
2022-02-18,48.664,34.019
2022-02-25,45.98,34.864
2022-03-04,46.212,37.326
2022-03-11,41.603,39.534
2022-03-18,43.382,41.309
2022-03-25,41.91,43.993
2022-04-01,41.74,43.922
2022-04-08,39.163,41.225
2022-04-15,34.204,38.027
2022-04-22,30.402,33.99
2022-04-29,28.627,30.925
2022-05-06,28.109,27.234
2022-05-13,27.24,23.809
2022-05-20,28.227,20.818
2022-05-27,26.787,18.287
2022-06-02,33.105,19.33
2022-06-10,36.047,22.122
2022-06-17,38.564,26.041
2022-06-24,46.928,32.31
2022-07-01,45.664,38.229
2022-07-08,49.26,44.653
2022-07-15,43.039,49.092
2022-07-22,46.851,52.23
2022-07-29,48.817,54.902
2022-08-05,49.211,56.876
2022-08-12,46.809,55.662
2022-08-19,41.768,53.255
2022-08-26,38.376,48.988
2022-09-02,38.93,47.211
2022-09-09,38.436,44.259
2022-09-16,35.02,39.836
2022-09-23,31.93,34.574
2022-09-30,30.405,29.915
2022-10-14,31.104,27.237
2022-10-21,34.282,26.764
2022-10-28,34.885,26.334
2022-11-04,41.646,28.423
2022-11-11,38.59,30.324
2022-11-18,40.082,33.455
2022-11-25,34.173,34.994
2022-12-02,36.894,37.145
2022-12-09,40.766,39.263
2022-12-16,40.504,41.051
2022-12-23,39.054,39.935
2022-12-30,37.631,39.456
2023-01-06,42.369,40.094
2023-01-13,40.348,41.875
2023-01-20,55.778,46.642
2023-02-03,67.498,52.007
2023-02-10,72.763,58.09
2023-02-17,69.158,63.727
2023-02-24,72.167,70.331
2023-03-03,73.912,75.579
2023-03-10,65.22,79.244
2023-03-17,70.803,80.192
2023-03-24,77.327,80.46
2023-03-31,79.64,80.451
2023-04-07,80.698,81.584
2023-04-14,67.589,79.126
2023-04-21,65.521,75.942
2023-04-28,67.897,75.74
2023-05-05,63.224,73.246
2023-05-12,68.043,70.923
2023-05-19,62.408,66.883
2023-05-26,57.342,61.518
2023-06-02,66.418,61.676
2023-06-09,65.753,62.142
2023-06-16,71.249,63.259
2023-06-21,73.168,65.913
2023-06-30,60.447,64.222
2023-07-07,61.014,64.053
2023-07-14,62.246,65.399
2023-07-21,55.545,62.738
2023-07-28,53.184,59.699
2023-08-04,54.054,55.678
2023-08-11,52.495,50.86
2023-08-18,46.65,47.732
2023-08-25,41.665,43.461
2023-09-01,45.226,40.066
2023-09-08,40.841,37.351
2023-09-15,39.616,34.928
2023-09-22,41.479,32.878
2023-09-28,43.079,31.8
2023-10-13,46.566,33.299
2023-10-20,44.112,35.048
2023-10-27,38.743,34.171
2023-11-03,39.448,34.486
2023-11-10,41.446,35.779
2023-11-14,45.074,37.669
